date,count,sum,high_user_ratio,high_user_ratio_smooth
2025-08-21,184,55,0.29891304347826086,0.32003840975687026
2025-08-22,184,53,0.28804347826086957,0.30312029777461
2025-08-23,187,56,0.2994652406417112,0.29547392079361395
2025-08-24,185,59,0.31891891891891894,0.3021425459405
2025-08-25,186,58,0.3118279569892473,0.31007070551662586
2025-08-26,183,57,0.3114754098360656,0.31407409524807733
2025-08-27,186,61,0.3279569892473118,0.3170867853575416
2025-08-28,182,52,0.2857142857142857,0.30838222826588774
2025-08-29,186,62,0.3333333333333333,0.315668202764977
2025-08-30,186,65,0.34946236559139787,0.322836661546339
2025-08-31,183,68,0.37158469945355194,0.35146013279276106
2025-09-02,181,62,0.3425414364640884,0.35452950050301274
2025-09-03,186,50,0.26881720430107525,0.32764778007290524
2025-09-04,183,62,0.33879781420765026,0.31671881832427135
2025-09-05,181,59,0.3259668508287293,0.3111939564458183
2025-09-06,185,60,0.32432432432432434,0.32969632978690133
2025-09-07,184,75,0.4076086956521739,0.3526332902684092
2025-09-08,181,58,0.32044198895027626,0.3507916696422582
2025-09-09,181,58,0.32044198895027626,0.3494975578509088
2025-09-10,182,62,0.34065934065934067,0.3271811061866311
2025-09-11,180,62,0.34444444444444444,0.33518192468468716
2025-09-12,182,67,0.36813186813186816,0.3510785510785512
2025-09-13,182,74,0.4065934065934066,0.3730565730565731
2025-09-14,178,85,0.47752808988764045,0.4174177882043051
2025-09-15,180,70,0.3888888888888889,0.42433679512331207
2025-09-16,179,65,0.36312849162011174,0.4098484901322137
2025-09-17,177,70,0.3954802259887006,0.38249920216590044
2025-09-18,181,68,0.3756906077348066,0.3780997751145397
2025-09-19,182,67,0.36813186813186816,0.3797675672851251
2025-09-20,182,77,0.4230769230769231,0.3889664663145327
2025-09-21,181,86,0.47513812154696133,0.4221156375852509
2025-09-22,179,72,0.4022346368715084,0.433483227165131
2025-09-23,178,68,0.38202247191011235,0.4197984101095274
2025-09-24,179,69,0.3854748603351955,0.3899106563722721
2025-09-25,180,68,0.37777777777777777,0.38175837000769525
2025-09-26,178,73,0.4101123595505618,0.3911216658878451
2025-09-29,174,71,0.40804597701149425,0.39864537144661133
2025-09-30,181,60,0.3314917127071823,0.38321668308974616
2025-10-02,176,69,0.39204545454545453,0.3771943814213771
2025-10-03,177,84,0.4745762711864407,0.3993711461463592
2025-10-04,182,89,0.489010989010989,0.4518775715809615
2025-10-05,173,87,0.5028901734104047,0.4888258112026114
2025-10-06,177,74,0.4180790960451977,0.4699934194888638
2025-10-07,178,73,0.4101123595505618,0.4436938763353881
2025-10-08,178,75,0.42134831460674155,0.4165132567341671
2025-10-09,176,77,0.4375,0.4229868913857679
2025-10-10,177,83,0.4689265536723164,0.44259162275968605
2025-10-11,181,85,0.4696132596685083,0.458679937780275
2025-10-12,175,95,0.5428571428571428,0.49379898539932254
2025-10-13,173,83,0.4797687861271676,0.49741306288427295
2025-10-14,171,82,0.47953216374269003,0.5007193642423335
2025-10-15,173,81,0.4682080924855491,0.4758363474518023
2025-10-16,177,85,0.480225988700565,0.4759887483096015
2025-10-17,176,87,0.4943181818181818,0.480917421001432
